subj_idx,response,rt,amyg,condition
10,0,2.19,-1.9487,-1
10,1,1.057,-1.5071,-1
10,0,1.419,0.59265,-1
10,0,1.143,0.038137,-1
10,0,1.887,1.2853,-1
10,0,1.584,-0.27648,-1
10,0,1.379,-0.49707,-1
10,1,1.517,-0.19556,-1
10,1,1.889,0.47535,-1
10,1,1.033,0.93973,-1
10,0,1.883,0.47811,-1
10,1,1.022,1.0421,-1
10,0,1.4,0.25963,-1
10,1,1.802,-1.2949,-1
10,0,1.121,0.31094,-1
10,0,1.471,-0.17325,-1
10,0,3.004,0.45735,-1
10,1,1.546,0.84267,-1
10,0,1.298,0.76497,-1
10,1,2.546,-0.88497,-1
10,1,3.399,-0.22411,-1
10,0,1.507,-1.6612,-1
10,1,1.432,-1.0913,-1
10,0,2.365,0.22307,-1
10,1,1.101,-1.6992,-1
10,1,1.711,-0.55837,-1
10,1,1.957,-1.0335,-1
10,1,2.702,0.40669,-1
10,1,1.96,-0.30641,-1
10,0,1.08,0.39674,-1
10,1,1.503,-0.5334,-1
10,1,1.289,-0.56685,-1
10,1,1.94,0.0063757,-1
10,1,1.437,-0.11403,-1
10,0,1.114,0.087613,-1
10,1,2.013,1.2944,-1
10,0,1.426,-0.25307,-1
10,1,2.07,1.0526,-1
10,0,3.778,0.98838,-1
10,1,1.187,0.31045,-1
10,1,1.28,-0.19523,-1
10,1,2.521,-1.0566,-1
10,1,2.247,-0.87004,-1
10,1,1.591,0.30437,-1
10,1,2.372,-0.28464,-1
10,0,1.597,0.097596,-1
10,1,2.593,-2.0035,-1
10,0,1.508,-0.83256,-1
10,1,1.673,-0.6495,-1
10,1,1.638,-0.62913,-1
10,1,1.539,0.24247,-1
10,1,1.569,0.55366,-1
10,1,1.236,0.76432,-1
10,1,1.075,-0.10256,-1
10,1,2.425,-0.71093,-1
10,0,1.464,0.62181,-1
10,1,3.268,-0.90688,-1
10,1,2.336,0.53698,-1
10,1,1.156,-0.081207,-1
10,0,1.755,0.79656,-1
10,1,1.329,0.67908,-1
10,1,3.524,-1.4507,-1
10,1,0.938,-0.43087,-1
10,0,1.802,-0.16072,-1
10,1,1.14,-0.68323,-1
10,1,1.302,-0.15496,-1
10,1,3.556,0.60848,-1
10,1,1.264,0.27402,-1
10,1,2.722,-1.1091,-1
10,0,2.315,0.78183,-1
10,1,1.672,0.41272,-1
10,1,1.899,-0.45312,-1
10,0,1.544,-0.21876,-1
10,1,1.533,0.14566,-1
10,1,1.902,1.37,-1
10,1,1.836,-0.73753,-1
10,1,1.573,0.32417,-1
10,1,3.426,-1.4567,-1
10,0,1.077,-0.38452,-1
10,1,1.199,0.78438,-1
10,1,1.288,1.0581,-1
10,1,2.904,-1.9491,-1
10,1,2.498,0.11935,-1
10,1,1.093,-1.0611,-1
10,0,1.206,-0.79384,-1
10,1,2.593,0.70572,-1
10,0,3.381,-0.52846,-1
10,1,1.763,0.52165,-1
10,1,1.368,-0.38448,-1
10,0,1.896,0.31376,-1
10,1,2.645,1.2822,-1
10,0,1.565,-0.9413,-1
10,1,2.605,-0.73891,-1
10,1,1.492,0.7711,-1
10,1,2.412,-1.0901,-1
10,1,1.859,0.068176,-1
10,0,1.265,-0.97514,-1
10,1,1.68,-0.23357,-1
10,1,2.381,-0.28568,-1
10,1,1.343,0.0916,-1
10,0,1.183,-0.3185,-1
10,0,1.693,1.7134,-1
10,1,1.736,-0.28289,-1
10,1,1.086,0.43898,-1
10,0,1.118,-0.14863,-1
10,1,1.245,-0.45397,-1
10,1,1.911,-0.02623,-1
10,0,1.901,0.53981,-1
10,1,1.093,-2.0722,-1
10,0,1.166,-0.36182,-1
10,0,2.901,-0.18438,-1
10,0,1.455,1.0597,-1
10,1,2.456,0.28344,-1
10,1,1.288,-0.1721,-1
10,0,2.045,-0.30626,-1
10,1,1.29,0.054118,-1
10,1,1.926,-0.79171,-1
10,1,1.103,-0.033584,-1
10,1,1.596,-0.39094,-1
10,1,1.878,-0.16413,-1
10,1,1.541,0.47307,-1
10,0,3.888,0.06484,-1
10,0,3.488,-0.37529,-1
10,0,1.02,-0.44421,-1
10,1,0.978,-0.066203,-1
10,1,2.283,-0.62858,-1
10,0,2.43,-1.5761,-1
10,0,1.455,-1.3612,-1
10,1,1.112,-1.2281,-1
10,0,1.109,1.3546,-1
10,1,2.648,-0.31778,-1
10,1,1.422,-0.1969,-1
10,0,1.087,1.5456,-1
10,1,2.773,0.3142,-1
10,1,1.074,1.6686,-1
10,0,1.073,1.3763,-1
10,1,1.22,0.073337,-1
10,1,1.484,-0.42899,-1
10,1,1.39,0.16713,-1
10,1,1.449,-0.65208,-1
10,1,1.314,-0.6668,-1
10,1,1.781,-0.12225,-1
10,1,1.029,-0.11934,-1
10,1,1.217,-1.4384,-1
10,1,1.736,1.2626,-1
10,1,1.691,-1.4806,-1
10,1,2.258,0.2862,-1
10,1,1.96,-1.0084,-1
10,1,1.643,-0.9497,-1
10,0,1.466,0.47997,-1
10,1,1.382,-0.8137,-1
10,0,1.786,1.3526,-1
10,1,1.035,0.33412,-1
10,1,1.984,-0.52153,-1
10,1,1.175,-0.60325,-1
10,0,1.228,-2.1371,-1
10,1,1.739,1.1536,-1
10,1,1.157,-0.34377,-1
10,1,2.868,-1.1455,-1
10,1,1.131,0.12933,-1
10,1,1.509,0.06295,-1
10,1,1.733,0.24573,-1
10,1,3.591,-0.16917,-1
10,1,0.954,0.12465,-1
10,1,1.208,0.45458,-1
10,1,1.722,-0.37822,-1
10,1,1.31,-0.54269,-1
10,0,1.748,0.1215,-1
10,0,1.476,-0.88556,-1
10,1,1.523,-0.32145,-1
10,1,2.156,0.17151,-1
10,0,3.613,0.97227,-1
10,1,2.635,-1.1886,-1
10,1,1.2,0.50209,-1
10,1,1.285,0.38557,-1
10,1,2.702,0.056514,-1
10,0,1.898,1.4499,-1
10,0,1.791,1.0462,-1
10,1,1.18,0.88449,-1
10,0,2.177,1.4965,-1
10,1,1.576,-0.40898,-1
10,1,1.446,1.0579,-1
10,1,3.076,0.11161,-1
10,1,1.28,-1.3602,-1
10,1,1.06,0.2112,-1
10,1,1.085,0.6283,-1
10,0,3.166,0.065342,-1
10,1,1.664,0.72402,-1
10,0,1.459,0.26612,-1
10,0,1.309,0.36189,-1
10,1,1.827,0.46589,-1
10,1,1.164,-0.066245,-1
10,1,1.103,-0.43378,-1
10,0,1.468,-0.081033,-1
10,1,1.345,-0.82473,-1
10,1,1.218,0.00039275,-1
10,0,1.112,-0.69427,-1
10,1,1.87,-0.65218,-1
10,1,2.562,-0.60837,-1
10,1,1.347,-0.30513,-1
10,1,1.201,-0.20445,-1
10,1,2.369,-0.27295,-1
10,1,1.837,-0.26919,-1
10,0,2.066,-0.5757,-1
10,0,1.369,0.38307,-1
10,1,3.064,0.80233,-1
10,0,1.383,0.46152,-1
10,0,1.818,0.155,-1
10,0,1.045,0.12135,-1
10,0,1.931,0.3159,-1
10,0,1.689,0.51422,-1
10,1,1.34,0.00045388,-1
10,0,2.252,0.82,-1
10,0,1.114,-0.40538,-1
10,1,1.344,0.1601,-1
10,0,1.346,0.10791,-1
10,1,2.056,0.14137,-1
10,1,2.327,-0.49875,-1
10,1,2.726,0.63115,-1
10,0,0.965,-0.76104,-1
10,1,1.981,-0.13518,-1
10,1,1.484,0.13319,-1
10,1,1.028,0.49865,-1
10,1,1.791,-0.77032,-1
10,0,1.922,-0.3923,-1
10,1,2.994,-1.1259,-1
10,0,1.61,-1.1391,-1
10,0,1.745,-0.91759,-1
10,1,1.388,-0.72098,-1
10,1,2.21,-1.1586,-1
10,1,3.87,-0.57147,-1
10,1,1.224,-0.89551,-1
10,1,1.696,-0.71043,-1
10,0,1.585,0.18882,-1
10,1,2.151,-1.8361,-1
10,0,1.122,-1.4898,-1
10,1,3.592,-0.096944,-1
10,1,1.337,-0.9592,-1
10,1,2.279,-0.31583,-1
10,1,2.071,0.92034,-1
10,1,1.071,-0.83768,-1
10,1,1.171,-0.52501,-1
10,0,2.168,-0.31783,-1
10,1,1.105,-1.4178,-1
10,1,1.378,0.13603,-1
10,0,1.652,-0.32927,-1
10,1,2.131,0.79607,-1
10,1,1.973,-1.019,-1
10,0,1.292,0.70029,-1
10,1,1.12,-0.35915,-1
10,1,1.345,-1.6128,-1
10,1,1.078,-0.62335,-1
10,1,1.121,0.20414,-1
10,1,0.976,-1.2512,-1
10,1,1.485,0.087491,-1
10,1,1.211,-0.95755,-1
10,1,1.625,0.5413,-1
10,1,2.776,1.1824,-1
10,1,1.28,1.1494,-1
10,1,2.28,-0.36086,-1
10,1,1.235,0.84062,-1
10,1,1.894,-0.82107,-1
10,1,1.623,0.49655,-1
10,0,2.219,1.2664,-1
10,1,3.012,-0.37877,-1
10,1,2.474,0.3949,-1
10,1,1.119,-0.44198,-1
10,1,1.764,0.14657,-1
10,1,1.028,1.1983,-1
10,1,2.08,0.63052,-1
10,1,1.743,1.0087,-1
10,1,1.653,-0.62151,-1
10,1,2.557,-0.46213,-1
10,1,1.666,-1.8131,-1
10,1,3.342,-0.23568,-1
10,1,1.045,-0.73706,-1
10,1,1.176,-0.20249,-1
10,0,3.38,-0.26632,-1
10,1,3.001,0.10729,-1
10,1,1.974,-0.84145,-1
10,1,2.453,0.47762,-1
10,0,1.784,-1.4862,-1
10,1,1.245,0.66969,-1
10,0,2.537,0.27392,-1
10,1,2.672,-0.48382,-1
10,1,1.393,-0.7872,-1
10,1,1.261,0.38062,-1
10,1,2.587,0.42069,-1
10,0,1.427,-0.0082081,-1
10,0,1.277,-0.21407,-1
10,0,1.21,-1.4115,-1
10,0,1.173,1.0003,-1
10,0,3.245,0.49984,-1
10,1,3.717,-1.1162,-1
10,1,3.337,-1.0743,-1
10,0,1.543,0.42158,-1
10,1,1.429,-0.35506,-1
10,0,1.586,0.41355,-1
10,1,1.423,0.59028,-1
10,1,3.524,0.80778,-1
10,1,1.271,-1.1594,-1
10,0,1.319,0.64433,-1
10,1,1.806,-0.17147,-1
10,1,1.137,-0.80376,-1
10,1,2.22,-0.33012,-1
10,1,2.274,1.6062,-1
10,0,1.475,-1.3025,-1
10,1,1.125,-0.28547,-1
10,1,1.247,0.33924,-1
10,1,1.093,0.23807,-1
10,1,1.719,0.86501,-1
10,1,1.457,0.35483,-1
10,1,1.254,-0.78352,-1
10,1,2.065,-0.19605,-1
10,1,3.568,0.057984,-1
10,1,1.391,-0.84941,-1
10,1,1.431,-0.65044,-1
10,0,3.007,0.88984,-1
10,1,1.418,0.084269,-1
10,0,2.092,-1.3458,-1
10,1,2.358,-0.17401,-1
10,1,1.115,-0.23895,-1
10,0,2.102,-0.1025,-1
10,1,1.834,-0.19468,-1
10,1,2.745,-1.0576,-1
10,1,2.733,0.38332,-1
10,1,0.961,-0.86374,-1
10,1,3.654,-0.29988,-1
10,1,1.041,0.93224,-1
10,1,1.739,-0.71144,-1
10,1,2.428,-0.34122,-1
10,1,1.427,0.63936,-1
10,1,1.743,-0.029197,-1
10,0,2.034,1.2628,-1
10,1,2.858,-0.84279,-1
10,1,2.049,0.8488,-1
10,1,1.907,0.61381,-1
10,1,1.786,1.2875,-1
10,1,1.19,-0.28073,-1
10,1,1.018,-0.8083,-1
10,1,1.449,0.39165,-1
10,0,1.457,1.1399,-1
10,1,1.165,-0.69251,-1
10,1,2.144,-1.4246,-1
10,1,1.02,-0.96572,-1
10,0,1.216,-1.7437,-1
10,1,1.349,1.0252,-1
10,0,1.466,1.1785,-1
10,1,1.26,0.16622,-1
10,0,1.191,-0.65779,-1
10,1,1.14,0.56198,-1
10,1,2.438,-0.92236,-1
10,1,2.223,1.1065,-1
10,0,1.308,0.39899,-1
10,1,2.91,-0.86097,-1
10,1,1.262,-0.061976,-1
10,0,1.84,0.41457,-1
10,1,1.441,0.31568,-1
10,1,2.5,0.71814,-1
10,1,1.022,1.1616,-1
10,1,3.057,-0.17115,-1
10,0,2.99,0.48523,-1
10,1,1.705,0.088254,-1
10,1,1.786,0.78508,-1
10,1,1.041,0.33677,-1
10,1,1.063,-0.51853,-1
10,0,3.446,0.024836,-1
10,1,1.514,-0.39824,-1
10,0,2.007,0.13733,-1
10,1,2.212,-0.73033,-1
10,0,2.017,0.29682,-1
10,0,1.193,1.5948,-1
10,0,3.315,-1.1455,-1
10,0,2.474,0.088162,-1
10,1,2.771,-0.23808,-1
10,0,2.383,-0.32802,-1
10,1,2.319,-0.54422,-1
10,1,1.158,-0.079711,-1
10,1,1.558,-0.1828,-1
10,0,1.056,0.5023,-1
10,1,1.724,-0.85847,-1
10,1,1.046,-1.2129,-1
10,0,1.788,-0.53455,-1
10,1,1.607,-0.17828,-1
10,1,1.32,-1.1067,-1
10,1,1.017,1.1088,-1
10,0,1.731,0.08071,-1
10,0,2.874,-0.502,-1
10,1,1.196,-0.36099,-1
10,1,0.915,1.5034,-1
10,1,1.212,0.5421,-1
10,1,1.449,0.28234,-1
10,1,2.176,0.17767,-1
10,0,2.067,-0.13416,-1
10,1,2.936,-0.41551,-1
10,1,1.4,0.0032866,-1
10,1,0.915,0.40172,-1
10,1,1.254,-1.4382,-1
10,1,2.195,0.16166,-1
10,1,1.586,-0.064476,-1
10,1,2.789,-1.0214,-1
10,1,1.547,-0.058688,-1
10,1,1.25,-0.53012,-1
10,1,1.069,-0.73372,-1
10,1,1.285,-2.2574,-1
10,0,1.679,0.19212,-1
10,0,1.789,-0.092986,-1
10,0,1.388,0.48426,-1
10,1,1.031,-0.19002,-1
10,0,1.634,-0.41621,-1
10,1,1.784,0.063221,-1
10,1,2.344,0.74023,-1
10,0,1.335,-0.64285,-1
10,0,2.472,-1.7013,-1
10,1,1.573,-0.42691,-1
10,0,1.225,-0.35033,-1
10,1,1.85,-0.072429,-1
10,1,2.3,-0.79868,-1
10,1,2.521,0.13166,-1
10,0,1.839,-0.99636,-1
10,0,1.633,-0.030069,-1
10,1,2.752,-0.99902,-1
10,0,1.521,1.4261,-1
10,0,0.991,0.60122,-1
10,1,1.438,-0.50755,-1
10,0,2.819,-0.34747,-1
10,0,2.073,-0.40306,-1
10,1,1.043,0.23615,-1
10,0,1.903,1.4326,-1
10,0,1.545,-0.48603,-1
10,0,1.043,-0.23524,-1
10,1,2.279,0.52874,-1
10,0,1.189,-0.63122,-1
10,1,2.241,-1.2176,-1
10,0,1.052,0.20229,-1
10,1,1.311,-1.0369,-1
10,1,1.347,-0.2252,-1
10,1,1.384,-1.8144,-1
10,1,1.908,0.04929,-1
10,1,0.978,-0.73617,-1
10,0,3.24,-1.5428,-1
10,1,2.033,-0.31803,-1
10,1,1.577,-1.0531,-1
10,0,1.617,-0.51414,-1
10,1,1.972,-1.5354,-1
10,1,2.742,-0.79878,-1
10,0,1.763,0.67618,-1
10,1,1.409,0.28195,-1
10,1,2.59,-0.2084,-1
10,0,1.165,0.23432,-1
10,1,1.296,0.50869,-1
10,1,2.775,0.38599,-1
10,1,1.337,0.019388,-1
10,1,2.19,-0.11773,-1
10,0,1.814,0.044248,-1
10,0,1.22,-0.29005,-1
10,0,1.436,1.4956,-1
10,1,1.043,0.46302,-1
10,0,1.831,-0.38489,-1
10,1,2.739,-0.22014,-1
10,0,1.426,-0.10522,-1
10,1,1.077,-0.48209,-1
10,1,1.001,-0.51176,-1
10,1,2.272,0.13065,-1
10,0,1.123,0.15735,-1
10,1,1.551,-0.38412,-1
10,0,2.14,1.2411,-1
10,0,1.206,0.014426,-1
10,0,1.619,0.13963,-1
10,0,1.241,0.53996,-1
10,1,1.068,-0.15079,-1
10,1,1.931,-0.12081,-1
10,1,1.527,-0.78343,-1
10,1,1.578,-0.030661,-1
10,1,2.194,0.33369,-1
10,0,1.218,-0.044536,-1
10,1,1.133,-1.0143,-1
10,1,2.339,-1.0433,-1
10,1,1.262,1.9064,-1
10,0,2.95,-0.42762,-1
10,1,2.146,0.45142,-1
10,1,1.965,-0.87198,-1
10,1,1.373,0.54409,-1
10,1,2.743,-0.64041,-1
10,0,1.384,-0.1035,-1
10,0,1.327,-0.94119,-1
10,1,2.122,-0.27671,-1
10,1,1.235,1.1119,-1
10,1,2.399,-0.8574,-1
10,1,3.067,0.13256,-1
10,1,1.949,-0.43506,-1
10,1,2.966,1.0686,-1
10,0,1.885,0.4435,-1
10,1,1.286,-0.098812,-1
10,1,1.302,0.91155,-1
10,0,1.303,-0.18242,-1
10,0,1.107,-0.38387,-1
10,0,1.316,-0.093149,-1
10,1,1.234,-0.8986,-1
10,0,1.64,-0.62869,-1
10,1,1.466,-1.4916,-1
10,1,1.905,-1.5733,-1
10,0,1.61,-0.76756,-1
10,0,3.096,-0.65583,-1
10,1,1.804,0.10599,-1
10,0,1.313,-0.1029,-1
10,1,1.23,-0.10138,-1
10,1,1.327,0.94503,-1
10,1,3.546,0.40607,-1
10,0,2.429,-0.91256,-1
10,1,1.748,1.0371,-1
10,1,1.605,0.38438,-1
10,0,1.127,-0.31106,-1
10,0,1.556,0.52098,-1
10,1,2.011,0.75166,-1
10,0,2.638,0.063238,-1
10,0,1.149,-0.84371,-1
10,1,1.149,-0.70121,-1
10,1,0.935,0.33267,-1
10,1,1.686,-0.95617,-1
10,0,1.966,-0.47887,-1
10,1,1.365,-1.2958,-1
10,1,1.201,-0.071596,-1
10,0,1.133,-0.73468,-1
10,1,1.32,-1.1264,-1
10,0,2.305,-1.0068,-1
10,1,2.706,-0.39669,-1
10,0,1.732,0.59151,-1
10,0,1.503,-0.20963,-1
10,0,1.618,0.94869,-1
10,0,3.034,1.6735,-1
10,1,1.711,-0.37731,-1
10,1,3.61,-0.662,-1
10,0,1.981,0.95945,-1
10,0,1.35,-0.61358,-1
10,0,1.572,-0.29569,-1
10,1,1.296,-0.77049,-1
10,0,1.344,0.1868,-1
10,1,3.199,0.84647,-1
10,0,1.133,-0.090215,-1
10,0,2.389,-0.89617,-1
10,0,2.02,-1.0373,-1
10,1,1.861,0.60381,-1
10,0,1.034,0.13963,-1
10,0,1.276,0.50008,-1
10,0,2.049,-1.3639,-1
10,0,1.375,0.52501,-1
10,1,1.435,0.2101,-1
10,1,3.354,0.29741,-1
10,1,1.111,-0.17326,-1
10,0,3.529,0.35539,-1
10,1,2.48,-1.0059,-1
10,1,1.139,-1.066,-1
10,1,1.577,0.17729,-1
10,1,3.284,-1.0797,-1
10,1,2.099,-0.24377,-1
10,1,2.477,-1.3646,-1
10,0,2.119,0.24466,-1
10,0,1.318,0.53557,-1
10,1,1.177,-0.53695,-1
10,0,1.489,1.5588,-1
10,0,1.214,-0.070253,-1
10,1,3.164,-0.1479,-1
10,1,2.39,0.083268,-1
10,0,1.077,1.0263,-1
10,1,2.206,0.27465,-1
10,0,1.509,1.2552,-1
10,1,3.81,1.1871,-1
10,1,1.789,-0.37199,-1
10,1,1.062,-0.6897,-1
10,0,1.294,0.26613,-1
10,1,1.651,0.12754,-1
10,0,2.318,-0.3407,-1
10,1,1.312,0.17505,-1
10,1,1.414,-0.64348,-1
10,1,2.854,-1.0023,-1
10,1,1.029,-0.76705,-1
10,0,0.898,-0.78721,-1
10,0,1.65,0.91509,-1
10,1,1.979,-0.48832,-1
10,1,1.218,0.67276,-1
10,1,1.862,0.64076,-1
10,1,1.843,0.71881,-1
10,1,1.047,0.77026,-1
10,1,1.433,0.74353,-1
10,1,1.257,-0.049624,-1
10,0,0.966,-0.31217,-1
10,0,2.068,-0.20205,-1
10,1,1.359,-0.29659,-1
10,0,1.837,-0.55004,-1
10,1,1.287,-0.98325,-1
10,0,1.944,0.11271,-1
10,1,0.983,-0.25521,-1
10,0,1.386,0.67858,-1
10,1,0.99,-0.60379,-1
10,1,2.374,0.90498,-1
10,1,1.407,-0.49245,-1
10,0,2.174,-0.11616,-1
10,0,1.48,-0.026889,-1
10,0,1.327,-0.26576,-1
10,1,0.975,0.19693,-1
10,0,1.791,-0.71145,-1
10,1,2.132,0.1012,-1
10,1,1.182,-0.30746,-1
10,0,2.07,-0.78374,-1
10,1,1.624,-1.0095,-1
10,0,1.239,-0.18288,-1
10,0,1.154,0.40898,-1
10,1,1.841,-0.52315,-1
10,0,1.405,-0.19862,-1
10,0,1.307,1.8361,-1
10,1,1.189,-0.41394,-1
10,0,1.821,0.062647,-1
10,1,3.46,-1.0671,-1
10,1,1.329,-0.46955,-1
10,1,1.492,-0.80656,-1
10,1,1.717,-0.38351,-1
10,1,1.911,-1.0427,-1
10,1,1.366,0.55312,-1
10,1,1.214,-1.2639,-1
10,0,2.624,-0.69714,-1
10,1,0.971,-0.19169,-1
10,1,1.229,0.22355,-1
10,1,2.532,-0.10243,-1
10,1,3.129,0.86361,-1
10,1,1.352,-0.81415,-1
10,1,1.923,0.028612,-1
10,1,2.46,0.20417,-1
10,0,2.104,0.41425,-1
10,0,1.219,0.40332,-1
10,0,1.772,0.26633,-1
10,1,2.004,0.50086,-1
10,0,1.227,0.77288,-1
10,1,3.01,-0.40401,-1
10,1,1.689,0.40538,-1
10,1,2.495,0.81504,-1
10,1,3.425,0.037089,-1
10,0,1.498,-1.7277,-1
10,1,1.516,0.34206,-1
10,1,3.657,-0.99888,-1
10,0,1.352,0.56219,-1
10,1,1.34,-0.11667,-1
10,1,1.016,0.24577,-1
10,0,2.821,-0.90974,-1
10,0,1.945,0.47187,-1
10,1,1.593,-0.67609,-1
10,1,1.996,0.57309,-1
10,1,1.986,-1.474,-1
10,1,2.413,-1.6112,-1
10,0,1.991,-0.46132,-1
10,1,1.041,0.57991,-1
10,0,1.443,-0.23138,-1
10,1,2.623,0.5238,-1
10,1,3.36,-1.0968,-1
10,0,2.193,-0.68462,-1
10,1,3.573,0.22663,-1
10,1,2.078,-0.28358,-1
10,1,2.686,-0.87522,-1
10,0,1.879,-0.93691,-1
10,0,1.388,1.043,-1
10,1,1.002,0.20669,-1
10,1,1.996,-0.64654,-1
10,0,1.839,-0.09367,-1
10,1,1.99,-0.15388,-1
10,1,1.75,-1.8695,-1
10,1,1.218,-0.49658,-1
10,0,2.26,1.3207,-1
10,1,3.368,0.92803,-1
10,0,1.427,-0.66282,-1
10,0,3.323,0.62564,-1
10,0,1.56,-0.10405,-1
10,0,2.064,0.086229,-1
10,0,2.177,0.024628,-1
10,1,2.447,-0.86588,-1
10,0,2.602,-0.33162,-1
10,1,1.4,-1.2851,-1
10,0,1.635,0.033567,-1
10,1,1.745,-1.0327,-1
10,1,3.095,-0.82955,-1
10,1,1.474,-0.44495,-1
10,1,1.279,0.15199,-1
10,1,1.474,-0.48515,-1
10,1,1.783,-0.76471,-1
10,1,2.558,-1.0324,-1
10,1,3.231,-0.22085,-1
10,1,2.753,-1.1924,-1
10,0,1.04,-1.3748,-1
10,0,2.021,0.68048,-1
10,0,0.977,1.2472,-1
10,1,1.721,-0.49527,-1
10,1,1.092,-0.10404,-1
10,1,2.359,0.088584,-1
10,1,2.459,-0.20945,-1
10,1,2.988,0.31637,-1
10,0,3.287,0.15066,-1
10,1,3.274,-0.10614,-1
10,1,1.178,-0.60646,-1
10,0,1.236,-0.30729,-1
10,1,1.926,0.89513,-1
10,0,1.754,0.90995,-1
10,0,2.341,-0.081235,-1
10,0,1.422,-0.5304,-1
10,1,1.865,0.15934,-1
10,1,2.496,-0.65466,-1
10,1,2.469,-0.13975,-1
10,1,1.709,0.26384,-1
10,0,1.502,-0.20552,-1
10,1,2.818,-0.054009,-1
10,1,2.422,0.39591,-1
10,0,1.145,0.6891,-1
10,1,1.279,-0.6026,-1
10,1,1.79,0.090253,-1
10,1,1.721,0.18946,-1
10,1,1.382,-0.3596,-1
10,0,1.527,-0.30999,-1
10,1,1.384,-0.20354,-1
10,1,2.419,0.24341,-1
10,1,1.547,1.1114,-1
10,0,2.824,0.66826,-1
10,0,1.06,-0.5171,-1
10,0,2.034,1.0215,-1
10,1,1.412,-2.0122,-1
10,0,1.55,-0.32611,-1
10,1,1.409,0.080819,-1
10,1,1.235,-0.38137,-1
10,1,2.229,1.265,-1
10,1,1.693,0.32212,-1
10,1,1.383,0.028006,-1
10,0,2.138,-0.20685,-1
10,1,2.355,0.36649,-1
10,0,2.909,0.171,-1
10,0,1.252,-0.8315,-1
10,1,1.09,-0.54979,-1
10,1,3.727,0.54902,-1
10,1,1.178,-0.01001,-1
10,0,1.339,0.12876,-1
10,1,1.452,-0.49277,-1
10,1,1.767,0.83449,-1
10,1,2.895,-0.43946,-1
10,1,1.491,0.78602,-1
10,0,3.256,0.12891,-1
10,1,1.733,-1.0915,-1
10,0,1.682,-0.37748,-1
10,1,1.485,-0.61225,-1
10,1,1.468,-0.30298,-1
10,1,1.42,0.36841,-1
10,1,1.714,1.594,-1
10,1,1.465,-0.28459,-1
10,1,1.671,0.9739,-1
10,1,1.748,0.83927,-1
10,1,3.259,-0.34045,-1
10,1,3.505,-1.3134,-1
10,1,1.272,-0.19989,-1
10,1,1.336,0.10357,-1
10,1,3.098,0.52648,-1
10,1,1.862,0.42296,-1
10,1,1.564,-0.40065,-1
11,1,3.005,0.020929,1
11,1,1.672,1.4024,1
11,1,1.168,0.46168,1
11,1,0.911,0.21043,1
11,1,1.233,0.8814,1
11,0,1.605,0.16417,1
11,1,1.309,-0.22693,1
11,1,1.068,-0.15421,1
11,0,2.234,-0.3695,1
11,0,2.915,0.25917,1
11,1,0.994,-0.3095,1
11,1,1.472,-0.21774,1
11,1,1.093,0.21651,1
11,1,2.762,-0.11138,1
11,0,2.186,-0.40957,1
11,1,1.334,0.71784,1
11,1,1.591,0.7123,1
11,1,1.305,-0.24146,1
11,1,1.05,-0.70067,1
11,0,1.533,-0.36341,1
11,1,1.701,-0.69595,1
11,1,3.201,-0.51699,1
11,1,2.637,0.25214,1
11,1,1.147,-0.60236,1
11,1,1.209,-0.63074,1
11,1,1.569,-0.53233,1
11,1,1.46,0.35609,1
11,0,0.9,0.79988,1
11,1,1.043,-1.3466,1
11,0,2.233,-0.020935,1
11,0,2.45,-0.33337,1
11,1,1.428,-0.76452,1
11,1,3.805,0.0053837,1
11,1,1.13,0.016985,1
11,1,1.596,-0.24149,1
11,1,2.075,0.57519,1
11,0,3.281,1.122,1
11,1,3.506,-0.13437,1
11,1,1.282,0.33922,1
11,1,1.961,-0.24754,1
11,1,1.841,-0.68688,1
11,1,2.322,0.18628,1
11,0,1.999,-0.5335,1
11,1,1.209,-0.56571,1
11,1,1.262,-0.96632,1
11,1,1.049,0.54016,1
11,0,1.249,-0.37212,1
11,1,1.016,-0.30317,1
11,0,1.845,-0.23403,1
11,1,1.35,0.84372,1
11,0,1.457,-1.1188,1
11,1,1.481,-0.75984,1
11,1,1.306,-1.0086,1
11,1,1.59,-1.309,1
11,1,1.731,-0.25283,1
11,0,2.495,-1.0089,1
11,1,1.3,-0.51317,1
11,1,2.961,-0.5791,1
11,1,1.044,0.28208,1
11,1,1.382,0.1402,1
11,1,1.186,-0.49438,1
11,1,1.852,0.14343,1
11,1,1.096,-0.7167,1
11,1,2.099,-0.34185,1
11,1,1.46,-0.70123,1
11,0,2.73,-0.54786,1
11,0,1.383,-1.0082,1
11,0,1.394,-0.85603,1
11,1,2.095,-0.3661,1
11,1,2.195,-0.40734,1
11,1,2.07,-1.1937,1
11,1,1.005,0.29756,1
11,1,1.42,-0.019482,1
11,0,1.335,0.65209,1
11,0,1.216,-0.96671,1
11,1,1.153,-0.029188,1
11,1,3.14,-0.17026,1
11,0,1.265,0.51701,1
11,1,1.114,-0.05955,1
11,1,1.191,-0.78942,1
11,0,1.994,-1.2727,1
11,1,1.608,0.98726,1
11,1,1.158,0.11923,1
11,0,1.384,-0.31799,1
11,1,1.972,-1.4988,1
11,1,3.059,-0.16402,1
11,1,0.971,-0.56541,1
11,1,1.094,-0.3598,1
11,1,1.217,0.20177,1
11,0,0.977,-0.054101,1
11,1,2.309,0.45757,1
11,1,1.237,-1.0054,1
